vehicle_id,event_time,speed_mps,speed_kmh,data_type
AV_1,2022-04-05 12:46:36,0.0,0.0,1
AV_1,2022-04-05 12:46:37,0.0,0.0,1
AV_1,2022-04-05 12:46:38,0.0,0.0,1
AV_1,2022-04-05 12:46:39,0.0,0.0,1
AV_1,2022-04-05 12:46:40,0.0,0.0,1
AV_1,2022-04-05 12:46:42,0.0,0.0,1
AV_1,2022-04-05 12:46:42,0.0,0.0,1
AV_1,2022-04-05 12:46:44,0.0,0.0,1
AV_1,2022-04-05 12:46:45,0.0,0.0,1
AV_1,2022-04-05 12:46:46,0.0,0.0,1
AV_1,2022-04-05 12:46:47,0.0,0.0,1
AV_1,2022-04-05 12:46:48,0.0,0.0,1
AV_1,2022-04-05 12:46:49,0.0,0.0,1
AV_1,2022-04-05 12:46:50,0.0,0.0,1
AV_1,2022-04-05 12:46:51,0.0,0.0,1
AV_1,2022-04-05 12:46:52,0.0,0.0,1
AV_1,2022-04-05 12:46:53,0.0,0.0,1
AV_1,2022-04-05 12:46:54,0.0,0.0,1
AV_1,2022-04-05 12:46:55,0.0,0.0,1
AV_1,2022-04-05 12:46:56,0.0,0.0,1
AV_1,2022-04-05 12:46:57,0.0,0.0,1
AV_1,2022-04-05 12:46:58,0.0,0.0,1
AV_1,2022-04-05 12:46:59,0.0,0.0,1
AV_1,2022-04-05 12:47:00,0.0,0.0,1
AV_1,2022-04-05 12:47:01,0.0,0.0,1
AV_1,2022-04-05 12:47:02,0.0,0.0,1
AV_1,2022-04-05 12:47:03,0.0,0.0,1
AV_1,2022-04-05 12:47:04,0.0,0.0,1
AV_1,2022-04-05 12:47:05,0.0,0.0,1
AV_1,2022-04-05 12:47:06,0.0,0.0,1
AV_1,2022-04-05 12:52:12,0.6,2.16,1
AV_1,2022-04-05 12:52:12,0.6,2.16,1
AV_1,2022-04-05 12:52:13,0.6,2.16,1
AV_1,2022-04-05 12:52:13,0.6,2.16,1
AV_1,2022-04-05 12:52:14,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:52:14,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:52:15,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:52:15,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:52:16,1.0,3.6,1
AV_1,2022-04-05 12:52:16,1.0,3.6,1
AV_1,2022-04-05 12:52:17,1.3,4.680000000000001,1
AV_1,2022-04-05 12:52:17,1.3,4.680000000000001,1
AV_1,2022-04-05 12:52:18,1.3,4.680000000000001,1
AV_1,2022-04-05 12:52:18,1.3,4.680000000000001,1
AV_1,2022-04-05 12:52:19,0.9,3.24,1
AV_1,2022-04-05 12:52:19,0.9,3.24,1
AV_1,2022-04-05 12:52:20,0.9,3.24,1
AV_1,2022-04-05 12:52:20,0.9,3.24,1
AV_1,2022-04-05 12:52:21,1.1,3.9600000000000004,1
AV_1,2022-04-05 12:52:21,1.1,3.9600000000000004,1
AV_1,2022-04-05 12:52:22,1.0,3.6,1
AV_1,2022-04-05 12:52:22,1.0,3.6,1
AV_1,2022-04-05 12:52:23,1.0,3.6,1
AV_1,2022-04-05 12:52:23,1.0,3.6,1
AV_1,2022-04-05 12:52:24,0.9,3.24,1
AV_1,2022-04-05 12:52:24,0.9,3.24,1
AV_1,2022-04-05 12:52:25,0.9,3.24,1
AV_1,2022-04-05 12:52:25,0.9,3.24,1
AV_1,2022-04-05 12:52:26,0.8,2.8800000000000003,1
AV_1,2022-04-05 12:52:26,0.8,2.8800000000000003,1
AV_1,2022-04-05 12:52:27,0.6,2.16,1
AV_1,2022-04-05 12:52:27,0.6,2.16,1
AV_1,2022-04-05 12:52:28,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:52:28,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:52:29,0.1,0.36000000000000004,1
AV_1,2022-04-05 12:52:29,0.1,0.36000000000000004,1
AV_1,2022-04-05 12:52:30,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:52:30,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:52:31,0.3,1.08,1
AV_1,2022-04-05 12:52:31,0.3,1.08,1
AV_1,2022-04-05 12:52:32,0.3,1.08,1
AV_1,2022-04-05 12:52:32,0.3,1.08,1
AV_1,2022-04-05 12:52:33,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:52:33,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:52:34,0.3,1.08,1
AV_1,2022-04-05 12:52:34,0.3,1.08,1
AV_1,2022-04-05 12:52:35,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:52:35,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:52:36,0.3,1.08,1
AV_1,2022-04-05 12:52:36,0.3,1.08,1
AV_1,2022-04-05 12:52:37,0.3,1.08,1
AV_1,2022-04-05 12:52:37,0.3,1.08,1
AV_1,2022-04-05 12:52:38,0.3,1.08,1
AV_1,2022-04-05 12:52:38,0.3,1.08,1
AV_1,2022-04-05 12:52:39,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:52:39,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:52:40,0.5,1.8,1
AV_1,2022-04-05 12:52:40,0.5,1.8,1
AV_1,2022-04-05 12:52:41,0.6,2.16,1
AV_1,2022-04-05 12:52:41,0.6,2.16,1
AV_1,2022-04-05 12:52:42,0.7,2.52,1
AV_1,2022-04-05 12:52:42,0.7,2.52,1
AV_1,2022-04-05 12:52:43,0.7,2.52,1
AV_1,2022-04-05 12:52:43,0.7,2.52,1
AV_1,2022-04-05 12:52:44,0.6,2.16,1
AV_1,2022-04-05 12:52:44,0.6,2.16,1
AV_1,2022-04-05 12:52:45,0.5,1.8,1
AV_1,2022-04-05 12:52:45,0.5,1.8,1
AV_1,2022-04-05 12:52:46,0.3,1.08,1
AV_1,2022-04-05 12:52:46,0.3,1.08,1
AV_1,2022-04-05 12:52:47,0.3,1.08,1
AV_1,2022-04-05 12:52:47,0.3,1.08,1
AV_1,2022-04-05 12:52:48,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:52:48,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:52:49,0.1,0.36000000000000004,1
AV_1,2022-04-05 12:52:49,0.1,0.36000000000000004,1
AV_1,2022-04-05 12:52:50,0.3,1.08,1
AV_1,2022-04-05 12:52:50,0.3,1.08,1
AV_1,2022-04-05 12:52:51,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:52:51,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:52:52,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:52:52,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:52:53,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:52:53,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:52:54,0.3,1.08,1
AV_1,2022-04-05 12:52:54,0.3,1.08,1
AV_1,2022-04-05 12:52:55,0.3,1.08,1
AV_1,2022-04-05 12:52:55,0.3,1.08,1
AV_1,2022-04-05 12:52:56,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:52:56,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:52:57,0.5,1.8,1
AV_1,2022-04-05 12:52:57,0.5,1.8,1
AV_1,2022-04-05 12:52:58,0.5,1.8,1
AV_1,2022-04-05 12:52:58,0.5,1.8,1
AV_1,2022-04-05 12:52:59,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:52:59,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:53:00,0.5,1.8,1
AV_1,2022-04-05 12:53:00,0.5,1.8,1
AV_1,2022-04-05 12:53:01,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:53:01,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:53:02,0.5,1.8,1
AV_1,2022-04-05 12:53:02,0.5,1.8,1
AV_1,2022-04-05 12:53:03,0.5,1.8,1
AV_1,2022-04-05 12:53:03,0.5,1.8,1
AV_1,2022-04-05 12:53:04,0.5,1.8,1
AV_1,2022-04-05 12:53:04,0.5,1.8,1
AV_1,2022-04-05 12:53:05,0.5,1.8,1
AV_1,2022-04-05 12:53:05,0.5,1.8,1
AV_1,2022-04-05 12:53:06,0.5,1.8,1
AV_1,2022-04-05 12:53:06,0.5,1.8,1
AV_1,2022-04-05 12:53:07,0.6,2.16,1
AV_1,2022-04-05 12:53:07,0.6,2.16,1
AV_1,2022-04-05 12:53:08,0.6,2.16,1
AV_1,2022-04-05 12:53:08,0.6,2.16,1
AV_1,2022-04-05 12:53:09,0.7,2.52,1
AV_1,2022-04-05 12:53:09,0.7,2.52,1
AV_1,2022-04-05 12:53:10,0.8,2.8800000000000003,1
AV_1,2022-04-05 12:53:10,0.8,2.8800000000000003,1
AV_1,2022-04-05 12:53:11,0.7,2.52,1
AV_1,2022-04-05 12:53:11,0.7,2.52,1
AV_1,2022-04-05 12:53:12,0.3,1.08,1
AV_1,2022-04-05 12:53:12,0.3,1.08,1
AV_1,2022-04-05 12:53:13,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:53:13,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:53:14,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:53:14,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:53:15,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:53:15,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:53:16,0.6,2.16,1
AV_1,2022-04-05 12:53:16,0.6,2.16,1
AV_1,2022-04-05 12:53:17,0.5,1.8,1
AV_1,2022-04-05 12:53:17,0.5,1.8,1
AV_1,2022-04-05 12:53:18,0.3,1.08,1
AV_1,2022-04-05 12:53:18,0.3,1.08,1
AV_1,2022-04-05 12:53:19,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:53:19,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:53:20,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:53:20,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:53:21,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:53:21,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:53:22,0.3,1.08,1
AV_1,2022-04-05 12:53:22,0.3,1.08,1
AV_1,2022-04-05 12:53:23,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:53:23,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:53:24,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:53:24,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:53:25,0.5,1.8,1
AV_1,2022-04-05 12:53:25,0.5,1.8,1
AV_1,2022-04-05 12:53:26,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:53:26,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:53:27,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:53:27,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:53:28,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:53:28,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:53:29,0.3,1.08,1
AV_1,2022-04-05 12:53:29,0.3,1.08,1
AV_1,2022-04-05 12:53:30,0.5,1.8,1
AV_1,2022-04-05 12:53:30,0.5,1.8,1
AV_1,2022-04-05 12:53:31,0.6,2.16,1
AV_1,2022-04-05 12:53:31,0.6,2.16,1
AV_1,2022-04-05 12:53:32,0.6,2.16,1
AV_1,2022-04-05 12:53:32,0.6,2.16,1
AV_1,2022-04-05 12:53:33,0.6,2.16,1
AV_1,2022-04-05 12:53:33,0.6,2.16,1
AV_1,2022-04-05 12:53:34,0.6,2.16,1
AV_1,2022-04-05 12:53:34,0.6,2.16,1
AV_1,2022-04-05 12:53:35,0.7,2.52,1
AV_1,2022-04-05 12:53:35,0.7,2.52,1
AV_1,2022-04-05 12:53:36,0.8,2.8800000000000003,1
AV_1,2022-04-05 12:53:36,0.8,2.8800000000000003,1
AV_1,2022-04-05 12:53:37,0.8,2.8800000000000003,1
AV_1,2022-04-05 12:53:37,0.8,2.8800000000000003,1
AV_1,2022-04-05 12:53:38,0.7,2.52,1
AV_1,2022-04-05 12:53:38,0.7,2.52,1
AV_1,2022-04-05 12:53:39,1.0,3.6,1
AV_1,2022-04-05 12:53:39,1.0,3.6,1
AV_1,2022-04-05 12:53:40,0.9,3.24,1
AV_1,2022-04-05 12:53:40,0.9,3.24,1
AV_1,2022-04-05 12:53:41,1.1,3.9600000000000004,1
AV_1,2022-04-05 12:53:41,1.1,3.9600000000000004,1
AV_1,2022-04-05 12:53:42,1.1,3.9600000000000004,1
AV_1,2022-04-05 12:53:42,1.1,3.9600000000000004,1
AV_1,2022-04-05 12:53:43,0.9,3.24,1
AV_1,2022-04-05 12:53:43,0.9,3.24,1
AV_1,2022-04-05 12:53:44,0.7,2.52,1
AV_1,2022-04-05 12:53:44,0.7,2.52,1
AV_1,2022-04-05 12:53:45,0.5,1.8,1
AV_1,2022-04-05 12:53:45,0.5,1.8,1
AV_1,2022-04-05 12:53:46,0.5,1.8,1
AV_1,2022-04-05 12:53:46,0.5,1.8,1
AV_1,2022-04-05 12:53:47,0.6,2.16,1
AV_1,2022-04-05 12:53:47,0.6,2.16,1
AV_1,2022-04-05 12:53:48,0.8,2.8800000000000003,1
AV_1,2022-04-05 12:53:48,0.8,2.8800000000000003,1
AV_1,2022-04-05 12:53:49,0.9,3.24,1
AV_1,2022-04-05 12:53:49,0.9,3.24,1
AV_1,2022-04-05 12:53:50,1.1,3.9600000000000004,1
AV_1,2022-04-05 12:53:50,1.1,3.9600000000000004,1
AV_1,2022-04-05 12:53:51,1.1,3.9600000000000004,1
AV_1,2022-04-05 12:53:51,1.1,3.9600000000000004,1
AV_1,2022-04-05 12:53:52,1.1,3.9600000000000004,1
AV_1,2022-04-05 12:53:52,1.1,3.9600000000000004,1
AV_1,2022-04-05 12:53:53,1.1,3.9600000000000004,1
AV_1,2022-04-05 12:53:53,1.1,3.9600000000000004,1
AV_1,2022-04-05 12:53:55,1.0,3.6,1
AV_1,2022-04-05 12:53:55,1.0,3.6,1
AV_1,2022-04-05 12:53:56,1.0,3.6,1
AV_1,2022-04-05 12:53:56,1.0,3.6,1
AV_1,2022-04-05 12:53:57,0.9,3.24,1
AV_1,2022-04-05 12:53:57,0.9,3.24,1
AV_1,2022-04-05 12:53:58,0.7,2.52,1
AV_1,2022-04-05 12:53:58,0.7,2.52,1
AV_1,2022-04-05 12:53:59,0.6,2.16,1
AV_1,2022-04-05 12:53:59,0.6,2.16,1
AV_1,2022-04-05 12:54:00,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:54:00,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:54:01,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:54:01,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:54:02,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:54:02,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:54:03,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:54:03,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:54:04,0.3,1.08,1
AV_1,2022-04-05 12:54:04,0.3,1.08,1
AV_1,2022-04-05 12:54:05,0.6,2.16,1
AV_1,2022-04-05 12:54:05,0.6,2.16,1
AV_1,2022-04-05 12:54:06,0.6,2.16,1
AV_1,2022-04-05 12:54:06,0.6,2.16,1
AV_1,2022-04-05 12:54:07,0.8,2.8800000000000003,1
AV_1,2022-04-05 12:54:07,0.8,2.8800000000000003,1
AV_1,2022-04-05 12:54:08,1.0,3.6,1
AV_1,2022-04-05 12:54:08,1.0,3.6,1
AV_1,2022-04-05 12:54:09,1.4,5.04,1
AV_1,2022-04-05 12:54:09,1.4,5.04,1
AV_1,2022-04-05 12:54:10,1.5,5.4,1
AV_1,2022-04-05 12:54:10,1.5,5.4,1
AV_1,2022-04-05 12:54:11,1.1,3.9600000000000004,1
AV_1,2022-04-05 12:54:11,1.1,3.9600000000000004,1
AV_1,2022-04-05 12:54:12,0.9,3.24,1
AV_1,2022-04-05 12:54:12,0.9,3.24,1
AV_1,2022-04-05 12:54:13,0.8,2.8800000000000003,1
AV_1,2022-04-05 12:54:13,0.8,2.8800000000000003,1
AV_1,2022-04-05 12:54:14,0.6,2.16,1
AV_1,2022-04-05 12:54:14,0.6,2.16,1
AV_1,2022-04-05 12:54:15,0.6,2.16,1
AV_1,2022-04-05 12:54:15,0.6,2.16,1
AV_1,2022-04-05 12:54:16,0.7,2.52,1
AV_1,2022-04-05 12:54:16,0.7,2.52,1
AV_1,2022-04-05 12:54:17,0.8,2.8800000000000003,1
AV_1,2022-04-05 12:54:17,0.8,2.8800000000000003,1
AV_1,2022-04-05 12:54:18,1.0,3.6,1
AV_1,2022-04-05 12:54:18,1.0,3.6,1
AV_1,2022-04-05 12:54:19,0.9,3.24,1
AV_1,2022-04-05 12:54:19,0.9,3.24,1
AV_1,2022-04-05 12:54:20,1.1,3.9600000000000004,1
AV_1,2022-04-05 12:54:20,1.1,3.9600000000000004,1
AV_1,2022-04-05 12:54:21,1.0,3.6,1
AV_1,2022-04-05 12:54:21,1.0,3.6,1
AV_1,2022-04-05 12:54:22,0.8,2.8800000000000003,1
AV_1,2022-04-05 12:54:22,0.8,2.8800000000000003,1
AV_1,2022-04-05 12:54:23,0.8,2.8800000000000003,1
AV_1,2022-04-05 12:54:23,0.8,2.8800000000000003,1
AV_1,2022-04-05 12:54:24,0.6,2.16,1
AV_1,2022-04-05 12:54:24,0.6,2.16,1
AV_1,2022-04-05 12:54:25,0.5,1.8,1
AV_1,2022-04-05 12:54:25,0.5,1.8,1
AV_1,2022-04-05 12:54:26,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:54:26,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:54:27,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:54:27,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:54:28,0.1,0.36000000000000004,1
AV_1,2022-04-05 12:54:28,0.1,0.36000000000000004,1
AV_1,2022-04-05 12:54:29,0.1,0.36000000000000004,1
AV_1,2022-04-05 12:54:29,0.1,0.36000000000000004,1
AV_1,2022-04-05 12:54:30,0.1,0.36000000000000004,1
AV_1,2022-04-05 12:54:30,0.1,0.36000000000000004,1
AV_1,2022-04-05 12:54:31,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:54:31,0.2,0.7200000000000001,1
AV_1,2022-04-05 12:54:32,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:54:32,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:54:33,0.5,1.8,1
AV_1,2022-04-05 12:54:33,0.5,1.8,1
AV_1,2022-04-05 12:54:34,0.6,2.16,1
AV_1,2022-04-05 12:54:34,0.6,2.16,1
AV_1,2022-04-05 12:54:35,0.8,2.8800000000000003,1
AV_1,2022-04-05 12:54:35,0.8,2.8800000000000003,1
AV_1,2022-04-05 12:54:36,0.8,2.8800000000000003,1
AV_1,2022-04-05 12:54:36,0.8,2.8800000000000003,1
AV_1,2022-04-05 12:54:37,0.7,2.52,1
AV_1,2022-04-05 12:54:37,0.7,2.52,1
AV_1,2022-04-05 12:54:38,0.5,1.8,1
AV_1,2022-04-05 12:54:38,0.5,1.8,1
AV_1,2022-04-05 12:54:39,0.5,1.8,1
AV_1,2022-04-05 12:54:39,0.5,1.8,1
AV_1,2022-04-05 12:54:40,0.8,2.8800000000000003,1
AV_1,2022-04-05 12:54:40,0.8,2.8800000000000003,1
AV_1,2022-04-05 12:54:41,1.0,3.6,1
AV_1,2022-04-05 12:54:41,1.0,3.6,1
AV_1,2022-04-05 12:54:42,1.0,3.6,1
AV_1,2022-04-05 12:54:42,1.0,3.6,1
AV_1,2022-04-05 12:54:43,0.7,2.52,1
AV_1,2022-04-05 12:54:43,0.7,2.52,1
AV_1,2022-04-05 12:54:44,0.6,2.16,1
AV_1,2022-04-05 12:54:44,0.6,2.16,1
AV_1,2022-04-05 12:54:45,1.1,3.9600000000000004,1
AV_1,2022-04-05 12:54:45,1.1,3.9600000000000004,1
AV_1,2022-04-05 12:54:46,0.7,2.52,1
AV_1,2022-04-05 12:54:46,0.7,2.52,1
AV_1,2022-04-05 12:54:47,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:54:47,0.4,1.4400000000000002,1
AV_1,2022-04-05 12:54:48,0.5,1.8,1
AV_1,2022-04-05 12:54:48,0.5,1.8,1
